0,07477068;371,738169
0,097215835;377,8014555
0,119657662;383,3983354
0,142099489;388,9952153
0,164541316;394,5920952
0,186983144;400,1889751
0,209424971;405,785855
0,231866798;411,3827349
0,254308625;416,9796148
0,276748234;422,2655569
0,299187288;427,4737646
0,321626897;432,7597068
0,344064842;437,8124456
0,366502232;442,7874499
0,388939068;447,6847198
0,411374794;452,4265208
0,433809412;457,012853
0,456243474;461,5214507
0,4786731;465,4081728
0,501099953;468,9062228
0,523526251;472,3265383
0,545951994;475,6691193
0,568377183;478,9339659
0,590801263;482,0433437
0,613225897;485,2304558
0,635649977;488,3398335
0,658072947;491,2937424
0,680495363;494,1699168
0,702918888;497,20156
0,725340749;500
0,74776261;502,79844
0,770184472;505,5968799
0,792606333;508,3953199
0,815027085;511,0382909
0,837448391;513,7589964
0,871707608;518,5383244
0,920254112;522,8163993
0,948818361;531,372549
0,985954427;539,2156863
1,01736747;548,4848485
1,06306518;553,4759358
1,134478345;559,8930481
1,188737699;560,6060606
1,237299465;560,6060606
1,271551128;534,2245989
1,320067109;526,3814617
